data__id,data__text,data__lang,data__created_at,author__username,data__author_id,data__conversation_id,data__public_metrics__retweet_count,data__public_metrics__reply_count,data__public_metrics__like_count,data__public_metrics__quote_count,data__reply_settings,data__possibly_sensitive,data__source,data__geo__place_id,data__referenced_tweets__type,data__referenced_tweets__id,data__in_reply_to_user_id,data__entities__hashtags__start,data__entities__hashtags__end,data__entities__hashtags__tag,data__entities__mentions__start,data__entities__mentions__end,data__entities__mentions__username,data__entities__mentions__username,data__entities__mentions__id,data__entities__urls__start,data__entities__urls__end,data__entities__urls__url,data__entities__urls__expanded_url,data__entities__urls__display_url,data__entities__urls__status,data__entities__urls__unwound_url,data__context_annotations__|,data__context_annotations__|__id,data__context_annotations__|__name,data__context_annotations__|__description,data__attachments__media_keys__001,data__attachments__media_keys__002,data__attachments__media_keys__003,data__attachments__media_keys__004,meta__newest_id,meta__oldest_id,meta__result_count
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,847878884917886977,Politics,Politics,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,domain,131,Unified Twitter Taxonomy,A taxonomy of user interests. ,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1070032753834438656,Political figures,Politician,,,,,,,
1181192388779368448,"RT @VDuchaussoy: Je n’ai pas souvenir qu’on ait été récemment capables à gauche d’avoir sur les #migrations une approche aussi sérieuse, raisonnée et ambitieuse tout en étant fidèle à nos valeurs républicaines. Merci @faureolivier de porter ce juste combat au nom du @partisocialiste. À lire👇🏻 https://t.co/V8Gzl2OP2y",fr,2019-10-07T12:59:45.000Z,@partisocialiste,19900973,1181192388779368448,37,0,0,0,everyone,False,,,retweeted,1181154761678163968,,96,107,migrations,3,15,VDuchaussoy,VDuchaussoy,571694310,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1160862835439632384,Mohmmad Assagheer (محمد الصغير),previous Minister of Awqaf ,,,,,,,
1181191314643312640,"RT @faureolivier: Le populisme n’est pas un monopole de l’extrême-droite. Le populisme d’Etat n’est pas moins condamnable. L’immigration, il faut en parler oui. Mais pas n’importe comment pour dire n’importe quoi. https://t.co/fiYFF64nzd",fr,2019-10-07T12:55:29.000Z,@partisocialiste,19900973,1181191314643312640,35,0,0,0,everyone,False,,,retweeted,1181136068961341440,,,,,3,16,faureolivier,faureolivier,213754264,,,,,,,,domain,10,Person,Named people in the world like Nelson Mandela,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,entity,1160862835439632384,Mohmmad Assagheer (محمد الصغير),previous Minister of Awqaf ,,,,,,,
1181150892457938945,@faureolivier 1️⃣4️⃣ « Il n'est plus possible de laisser les maires des villes démunis. Il n'est plus possible de laisser certains quartiers concentrer toute l'arrivée des migrants et donc faire face à tous les défis que cela suppose. » \n - @faureolivier https://t.co/eKlcAXmd74,fr,2019-10-07T10:14:52.000Z,@partisocialiste,19900973,1181066493301268481,14,1,12,0,everyone,False,,,replied_to,1181150061033611264,19900973,,,,0,13,faureolivier,faureolivier,213754264,253,276,https://t.co/eKlcAXmd74,https://twitter.com/partisocialiste/status/1181150892457938945/photo/1,pic.twitter.com/eKlcAXmd74,,,,,,,3_1181150887668047873,,,,,,
,,,,,,,,,,,,,,,,,,,,,239,252,faureolivier,faureolivier,213754264,,,,,,,,,,,,,,,,,,
